id,word_id,example,translate
400,400,Pijamalarımı yıkadım.,Я постирал(а) свою пижаму.
401,401,Restoranda yer ayırtmak istiyorum.,Я хочу забронировать столик в ресторане.
402,402,Sabahları erken kalkarım.,Я встаю рано утром.
403,403,Sağlıklı beslenmeye çalışıyorum.,Я стараюсь питаться здоровой пищей.
404,404,Bir sonraki sefer daha iyi olacak.,В следующий раз будет лучше.
405,405,Resim sergisine gittik.,Мы ходили на выставку картин.
406,406,Sitemizde yeni bir havuz yapıldı.,В нашем жилом комплексе построили новый бассейн.
407,407,Bu şarkıyı çok seviyorum.,Я очень люблю эту песню.
408,408,Şiir yazmak benim hobim.,Писать стихи — мое хобби.
409,409,Ev terliklerimi bulamıyorum.,Я не могу найти свои домашние тапочки.
410,410,Tiyatroya gitmeyi sever misin?,Ты любишь ходить в театр?
411,411,Şehir turu için rezervasyon yaptırdık.,Мы забронировали городскую экскурсию.
412,412,Bu tür filmlerden hoşlanmıyorum.,Мне не нравятся такие фильмы.
413,413,Bana uygun bir zaman bulalım.,Давай найдем подходящее для меня время.
414,414,Vapur iskelesi nerede?,Где пристань парома?
415,415,Yalan söylemek doğru değil.,Лгать — неправильно.
416,416,Yanlış bir numara çevirdim.,Я набрал(а) неправильный номер.
417,417,Yemekhanede yemek yiyoruz.,Мы едим в столовой.
418,418,Yeni bir telefon aldım.,Я купил(а) новый телефон.
419,419,Yolcular otobüse bindi.,Пассажиры сели в автобус.
420,420,Bu film hakkında yorumun nedir?,Каков твой отзыв об этом фильме?
421,421,Üniversite yurdunda kalıyorum.,Я живу в общежитии университета.
422,422,Zaman çok hızlı geçiyor.,Время проходит очень быстро.
423,423,Lütfen pencereyi açar mısın?,"Не мог бы ты открыть окно, пожалуйста?"
424,424,Söylediklerini anlamıyorum,"Я не понимаю, что ты говоришь."
425,425,Şu manzaraya bir bak!,Посмотри на этот вид!
426,426,Sabah erkenden banyo yaparım,Я принимаю ванну рано утром.
427,427,Dersler yarın başlayacak,Занятия начнутся завтра.
428,428,Çikolataya bayılırım,Я обожаю шоколад.
429,429,Sağlıklı beslenmeye çalışıyorum,Я стараюсь питаться здоровой пищей.
430,430,Bu adresi biliyor musun?,Ты знаешь этот адрес?
431,431,Bir sonraki otobüse bineceğiz,Мы сядем на следующий автобус.
432,432,Para biriktiriyorum,Я коплю деньги.
433,433,Film ne zaman bitecek?,Когда закончится фильм?
434,434,Saat üçte buluşalım,Давай встретимся в три часа.
435,435,Çok çalışmak gerekiyor,Нужно много работать.
436,436,Evden çıkmak üzereyim,Я почти выхожу из дома.
437,437,Ona ne demeli?,Что мне ей сказать?
438,438,Müzik dinlemeyi seviyorum,Я люблю слушать музыку.
439,439,"Yorgunum, biraz dinlenmeliyim","Я устал, мне нужно немного отдохнуть."
440,440,Orman içinde dolaşmak güzeldir,Приятно гулять по лесу.
441,441,Eve dönmem gerekiyor,Мне нужно вернуться домой.
442,442,"Burada dur, lütfen","Остановись здесь, пожалуйста."
443,443,Her sabah duş alırım,Я принимаю душ каждое утро.
444,444,Manzarada fotoğraf çekelim,Давай сфотографируем вид.
445,445,Zaman çok çabuk geçiyor,Время проходит так быстро.
446,446,Müzeyi gezmek istiyorum,Я хочу осмотреть музей.
447,447,Odaya girebilir miyim?,Можно мне войти в комнату?
448,448,Hemen gitmeliyim,Мне нужно идти немедленно.
449,449,Yemek hazırlayalım mı?,Давай приготовим еду?
450,450,Partiye hazırlanıyorum,Я готовлюсь к вечеринке.
451,451,Müzikten hoşlanır mısın?,Тебе нравится музыка?
452,452,İnternete girmem lazım,Мне нужно зайти в интернет.
453,453,Televizyon izliyorum,Я смотрю телевизор.
454,454,Kahvaltı etmeden evden çıkmam,"Я не выхожу из дома, не позавтракав."
455,455,Sabah erken kalkarım,Я встаю рано утром.
456,456,Bu gece burada kalabilir miyim?,Могу я остаться здесь на ночь?
457,457,Kapıyı kapatır mısın?,Закроешь дверь?
458,458,Pasaportunu kontrol et,Проверь свой паспорт.
459,459,Onunla konuşmak istiyorum,Я хочу поговорить с ним.
460,460,Karanlıktan korkuyorum,Я боюсь темноты.
461,461,Her sabah parkta koşarım,Я бегаю в парке каждое утро.
462,462,Çantayı masaya koy,Поставь сумку на стол.
463,463,Bilgisayarını kullanabilir miyim?,Можно использовать твой компьютер?
464,464,Yalan söylemekten nefret ederim,Я ненавижу ложь.
465,465,Kitap okumayı severim,Я люблю читать книги.
466,466,Lütfen oturun,"Пожалуйста, садитесь."
467,467,Çocuklar bahçede oynuyor,Дети играют в саду.
468,468,Yeni bir dil öğreniyorum,Я учу новый язык.
469,469,Seni çok özledim,Я очень скучал по тебе.
470,470,Bankadan para çekmem gerekiyor,Мне нужно снять деньги в банке.
471,471,Akşam yemeği pişiriyorum,Я готовлю ужин.
472,472,Onu zengin sanıyordum,"Я думал, что он богат."
473,473,Kedileri severim,Я люблю кошек.
474,474,Evde kalmaktan sıkıldım,Мне надоело сидеть дома.
475,475,Eski arkadaşımla sohbet ettim,Я поболтал со старым другом.
476,476,Yolu sormalıyız,Нам нужно спросить дорогу.
477,477,Doğruyu söyle,Говори правду.
478,478,Her gün spor yapıyorum,Я занимаюсь спортом каждый день.
479,479,Yürüyüş yapmak stres atıyor,Прогулка помогает снять стресс.
480,480,Onu iyi tanırım,Я знаю его хорошо.
481,481,Tanıştığımıza memnun oldum,Приятно познакомиться.
482,482,Lütfen tekrar et,"Пожалуйста, повтори."
483,483,Odanı temizlemelisin,Тебе нужно убрать свою комнату.
484,484,Dağa tırmanmak tehlikelidir,Восхождение на гору опасно.
485,485,Erken yatıp erken kalkarım,Я рано ложусь и рано встаю.
486,486,Şezlonga uzandım,Я растянулся на шезлонге.
487,487,Ne zaman varacaksınız?,Когда вы прибудете?
488,488,Bana bir kalem verir misin?,"Дай мне ручку, пожалуйста."
489,489,Ödevimi yapıyorum,Я делаю домашнее задание.
490,490,Bana yardım eder misin?,Поможешь мне?
491,491,Yardım istemek zorundayım,Мне нужно попросить о помощи.
492,492,Bu şehirde yaşıyorum,Я живу в этом городе.
493,493,Erken yatmalısın,Тебе следует лечь спать рано.
494,494,Mektup yazıyorum,Я пишу письмо.
495,495,Çok çalışmaktan yoruldum,Я устал от тяжелой работы.
496,496,Her gün işe yürüyerek gidiyorum,Я хожу пешком на работу каждый день.
497,497,Yazın denizde yüzerim,Летом я плаваю в море.
498,498,bol bol,"Пожелание чего-либо в изобилии (например, ""bol bol eğlenin"" - ""веселитесь от души"")."
499,499,inşallah,"Выражение надежды, подобно ""если Бог даст"", ""надеюсь""."
