id,word_id,example,translate
398,398,Trabajo aquí desde hace tres años.,Я работаю здесь с трех лет.
399,399,La tienda está abierta hasta las diez de la noche.,Магазин открыт до десяти часов вечера.
400,400,"Durante el verano, me gusta viajar.",Летом мне нравится путешествовать.
401,401,Hace frío en la mañana.,Утром холодно.
402,402,Vivo en una casa grande.,Я живу в большом доме.
403,403,Mi piso tiene tres habitaciones.,В моей квартире три комнаты.
404,404,La habitación está muy limpia.,Комната очень чистая.
405,405,El salón es muy acogedor.,Гостиная очень уютная.
406,406,El baño tiene una ducha nueva.,В ванной есть новый душ.
407,407,El dormitorio está al final del pasillo.,Спальня в конце коридора.
408,408,El pasillo es largo y estrecho.,Коридор длинный и узкий.
409,409,Me gusta tomar café en la terraza.,Мне нравится пить кофе на террасе.
410,410,El balcón tiene vistas al mar.,С балкона вид на море.
411,411,El jardín tiene muchas flores.,В саду много цветов.
412,412,El garaje está lleno de herramientas.,Гараж полон инструментов.
413,413,El ascensor no funciona hoy.,Лифт сегодня не работает.
414,414,La escalera es de madera.,Лестница деревянная.
415,415,El mueble es muy antiguo.,Мебель очень старая.
416,416,El sofá es cómodo y grande.,Диван удобный и большой.
417,417,El sillón está en la esquina.,Кресло стоит в углу.
418,418,La estantería tiene muchos libros.,На стеллаже много книг.
419,419,El armario está lleno de ropa.,Шкаф полон одежды.
420,420,La cama es muy cómoda.,Кровать очень удобная.
421,421,La lámpara está sobre la mesa.,Лампа стоит на столе.
422,422,Tengo una alfombra roja en el salón.,У меня в гостиной есть красный ковёр.
423,423,Las cortinas son de color azul claro.,Шторы светло-голубого цвета.
424,424,La nevera está llena de comida.,Холодильник полон еды.
425,425,La lavadora está en la cocina.,Стиральная машина находится на кухне.
426,426,Quiero alquilar un apartamento en la ciudad.,Я хочу снять квартиру в городе.
427,427,Voy a comparar los precios de los coches.,Я собираюсь сравнить цены на автомобили.
428,428,Este libro es más interesante que el otro.,"Эта книга более интересная, чем другая."
429,429,Mi hermano es tan alto como yo.,"Мой брат такой же высокий, как я."
430,430,Este sofá es muy cómodo para sentarse.,Этот диван очень удобный для сидения.
431,431,El cuarto es luminoso y agradable.,Комната светлая и приятная.
432,432,El barrio es muy ruidoso por la noche.,Район очень шумный ночью.
433,433,El apartamento está amueblado y listo para vivir.,Квартира меблирована и готова к заселению.
434,434,Mi vecino tiene un perro grande.,У моего соседа есть большая собака.
435,435,Tengo una receta para hacer pastel.,"У меня есть рецепт, как приготовить торт."
436,436,El ingrediente principal es el chocolate.,Основной ингредиент - это шоколад.
437,437,Agrega una cucharada de azúcar al café.,Добавь столовую ложку сахара в кофе.
438,438,Compré un kilo de manzanas hoy.,Я купил килограмм яблок сегодня.
439,439,Necesito un litro de leche para la receta.,Мне нужен литр молока для рецепта.
440,440,Corta un trozo de pan para la cena.,Нарежь кусок хлеба для ужина.
441,441,Voy a cortar la cebolla para la ensalada.,Я собираюсь нарезать лук для салата.
442,442,Es importante mezclar bien los ingredientes.,Важно хорошо смешать ингредиенты.
443,443,Me gusta freír las patatas en aceite.,Мне нравится жарить картошку на масле.
444,444,Voy a hervir agua para el té.,Я собираюсь кипятить воду для чая.
445,445,Ella quiere hornear un pastel para la fiesta.,Она хочет испечь торт для вечеринки.
446,446,Puedes añadir sal al plato si quieres.,"Ты можешь добавить соль в блюдо, если хочешь."
